Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
cc289e5c-7899-4081-9ea9-c3dc3ad3d2d4___GH_HL Leaf 408.1.JPG,Label 1,235.11072834645674,333.004402008804,232.30228838582684,332.13305226610447,0.7081918387829798,0.6550596304903225,0.7035139930762341,0.652185356813859,3.608636811023623,4.853741707483414,3.632258858267718,4.898877797755595,3.6831353228348034,3.855697136575315,3.693260999032778,3.869125389028473,0.2910660606477465,0.2841412616299099,0.2911671552102871,0.2842541488294583,0.5395053851888287,0.5330490236647187,0.5395990689486844,0.5331549013461832,0.9736991179253015,0.9628008053432674,0.974013286694791,0.9628981419204936
cc86c41e-9f5d-4b68-af29-a3e405edf69d___GH_HL Leaf 324.JPG,Label 1,186.99618602362207,293.0499100998202,185.84793307086616,261.3224626449252,0.6642589245010955,0.60110282516416,0.6607827199535313,0.6077691218927294,3.9868356299212606,5.548143096286193,3.905757874015749,5.182218364436729,4.035390758146629,4.242425645766811,4.038167158964794,4.21474647455332,0.239159359300164,0.23145551554913638,0.23946231943977567,0.23286019372584343,0.48903922061544713,0.48109823897945875,0.48934887293195606,0.4825558969962376,0.9733095881079846,0.9581707506425933,0.9734734809922031,0.9626994512677284
ccfba9c3-41a5-40de-b71a-980bc3336ae7___GH_HL Leaf 522.2.JPG,Label 1,85.96345964566929,103.17701035402074,54.97650098425196,102.11594023188049,0.8776284860848301,0.8586021521282687,0.8848419487972838,0.8607394686412657,1.6246309055118109,1.958459916919834,1.2333907480314958,1.9304358608717223,1.617123958626361,1.6750796659939302,1.5847088787163912,1.6698130344509914,0.6602052325198403,0.6567590969517606,0.663724854000001,0.656665226096278,0.8125301425300112,0.8104067478444146,0.8146931041809554,0.8103488298851785,0.9633904237661555,0.9563280365205872,0.9765869543623658,0.9567771580396561
cd469bb3-30c8-4cad-9b4e-27c77a538dfa___GH_HL Leaf 392.JPG,Label 1,201.8369832677166,224.736065472131,156.65871062992127,303.81089962179925,0.7824488740233455,0.7437437113970237,0.7726411282174912,0.7285319767293467,2.8113927165354338,3.2878665757331524,2.5306348425196856,4.083328166656333,3.0414158763587933,3.1624417111038876,3.063686110064098,3.2238859681655723,0.4023236597498585,0.39804791519806876,0.4042764157916013,0.3949683168756876,0.6342898862112327,0.6309103860280545,0.6358273474706804,0.6284650482530334,0.9773641373649611,0.9748860586447334,0.9824308459381913,0.9660495563977971
cd8d1ae6-2c8e-43ac-8314-77d88e1153c7___GH_HL Leaf 365.JPG,Label 1,138.18454724409452,235.5760431520863,171.95976870078744,232.89813379626762,0.7559148554512443,0.6988754634611458,0.744311550306926,0.7013333816998223,2.529158464566929,3.785603571207142,2.834399606299213,3.7546035092070196,3.3507719423978344,3.538634187981314,3.391477752570594,3.5403365434136727,0.33277539717921245,0.3245798863102469,0.3320097823056975,0.32514929261986997,0.5768668799465024,0.5697191293174619,0.5762029002926812,0.5702186358054864,0.9771147419633207,0.9610762092798125,0.9715211016200413,0.9615186752535967
ce9a5c21-e77d-4db4-baa3-d03c24e360b0___GH_HL Leaf 281.JPG,Label 1,117.42765748031495,162.42730485460976,115.6017470472441,185.77295554591112,0.7081588361372076,0.6600703628587847,0.7081009699048546,0.6600244133861053,3.3010580708661417,4.275032550065101,3.1958661417322842,4.538657077314155,3.622587764070737,3.7829189606592832,3.615639450583743,3.7946693986202815,0.3156329172765767,0.3097250290848775,0.3168707589856587,0.30869276872784013,0.5618121725955898,0.5565294503302386,0.5629127454460937,0.5556012677521894,0.9735955843290445,0.9635562432022422,0.9740061528363895,0.9583181878343917
cfd491d6-4af5-4728-8f0e-0d330a07174a___GH_HL Leaf 482.2.JPG,Label 1,150.10962106299212,162.56060512121027,107.44758858267718,218.9371938743878,0.8580440044940305,0.8373030478876097,0.8647387224254465,0.8316354582466389,2.251845472440945,2.5003410006820013,1.7213336614173234,3.0332940665881334,1.9694013514580355,2.0296671248207563,1.9299730249360565,2.0604673613989792,0.5996219309333151,0.5967267128904647,0.6034550004280678,0.5933747852987677,0.7743525882524801,0.7724808818931798,0.7768236610892254,0.7703082404458411,0.9653930962786648,0.9627348250511701,0.9752285807742467,0.9498111315072213
d06e33fb-58bf-440f-9dbc-a1ceec9abaea___GH_HL Leaf 383.JPG,Label 1,93.7218257874016,145.50263500527004,95.97084153543311,146.3552607105214,0.731658975637226,0.6746902499034328,0.7251492527347515,0.677878878011687,2.5724655511811028,3.595759191518384,2.5163631889763787,3.471882943765888,3.405756033585049,3.587501050020881,3.4102642194230985,3.569247016706759,0.3143997282257261,0.3072599465925574,0.3151630233924532,0.30789920827160155,0.5607135884083122,0.5543103341924607,0.5613938220112983,0.5548866625461469,0.9750629341989149,0.9613647012035159,0.9744645265897468,0.9611383035930349
d1750517-689b-4372-a717-6b81c0dd64b0___GH_HL Leaf 262.JPG,Label 1,222.25947342519686,286.6245892491785,213.19512795275597,370.1211482422965,0.7380680283586065,0.6993739109997573,0.7394842351273632,0.6928217768762762,3.6285679133858273,4.566185132370264,3.5115649606299217,5.323330646661294,3.28895199990836,3.4189097449116765,3.2848540518086695,3.4575330430477815,0.3754691029889873,0.369649011912569,0.3759949252686592,0.36662658755288374,0.6127553369730755,0.607987674145265,0.6131842506691273,0.6054969756760836,0.9713731701665723,0.9631983521091214,0.9725406501006878,0.9524776704948398
d19a7818-769b-4633-bd09-5c3c20d2b4d1___GH_HL Leaf 172.JPG,Label 1,229.89653051181102,344.6813813627627,268.6695374015748,383.31279062558133,0.691918611232627,0.6405649692447628,0.6923005148575135,0.6380440343886791,3.8644192913385824,5.244218488436978,4.048474409448819,5.546779093558189,3.848287547896121,4.026012610778263,3.8507691929648087,4.040762934428698,0.28527921716487953,0.27837543653263264,0.28483980490910193,0.27712610270530236,0.5341153594167458,0.5276129609217657,0.5337038550629946,0.5264276804132761,0.9715553684855159,0.9574076735680332,0.9667580629705845,0.952633984930302
d2a7358e-6ba9-46ed-b5fd-5ba0fd1175f4___GH_HL Leaf 307.JPG,Label 1,133.61958661417327,215.74641949283898,150.9077263779528,215.08264616529235,0.7260607449453204,0.6729992707667304,0.7222602482349091,0.6733152574736756,3.0702509842519685,4.280364560729121,3.1437007874015754,4.342736685473373,3.5012945202948487,3.675818751414222,3.5122501980393324,3.682643046901638,0.3265564468140656,0.3196246429692934,0.327105237218287,0.3191390957771066,0.5714511762294883,0.5653535557235785,0.5719311472706194,0.5649239734487346,0.9714488620370763,0.954007283150747,0.9677548222931636,0.9541487860261026
d2ce7896-6fa4-45e6-96c5-d162da0e3e1c___GH_HL Leaf 220.JPG,Label 1,180.89136318897638,275.3027466054933,197.22305610236214,294.0244280488562,0.7064770716093672,0.6498278469046608,0.6984649526337481,0.646299366334391,3.656865157480316,5.077066154132309,3.8152066929133848,5.27001054002108,3.4946875274437263,3.6744492551247805,3.517973734861613,3.6879864527452684,0.30480722790058856,0.29732742793652256,0.3044358099214244,0.296630423380507,0.5520934956151798,0.5452773862324776,0.5517570207268997,0.54463788279967,0.9753014494368566,0.9624778609020012,0.9730715522428065,0.9599262062457075
d30f0e3c-7246-455d-959c-6221eac22dfd___GH_HL Leaf 202.JPG,Label 1,189.70558562992127,282.2013764027529,215.89665354330708,324.71399342798685,0.7176589576061881,0.6635189786167074,0.710285574266929,0.6623759863031121,3.5201771653543314,4.831917663835329,3.718011811023622,5.1439022878045755,3.6024763840238694,3.7866245703279455,3.6309233444861375,3.799984361614899,0.3195566313007627,0.3123521445133289,0.3189359962093948,0.31130718545149644,0.5652934028456043,0.558884732760995,0.564744186521114,0.557949088583803,0.9751426245332013,0.9630997891698695,0.9717107740326603,0.9575409058250453
d382d5de-6608-4492-a1eb-e4c525f8b3e4___GH_HL Leaf 461.JPG,Label 1,108.06311515748034,154.41019282038565,108.11257381889764,155.05375410750818,0.7931944563253263,0.75671728731797,0.7944599096964711,0.7596877770507545,2.3921013779527565,3.216442432884866,2.3185285433070866,3.124558249116497,2.6473486672751725,2.7709952705602903,2.639978028484142,2.7625841028281646,0.4598582649313737,0.4536990116202317,0.46070359749362083,0.45429238344371653,0.6781285017836765,0.6735718310768583,0.678751499072835,0.674012153780417,0.9748398101991981,0.9642033340530013,0.9748282948055621,0.9640541382778338
d442075f-73bb-47a0-9545-9b36bca9300b___GH_HL Leaf 210.JPG,Label 1,109.32517224409449,169.77865955731914,134.38877952755908,192.06014012028024,0.7682706228413408,0.7283420249911884,0.7623259880660597,0.7175783078355018,2.532849409448819,3.5263190526381063,2.8053641732283467,3.827515655031311,2.941368715799178,3.0854335632997203,2.96872896714423,3.111233875785663,0.39279232702752503,0.38526334855385325,0.3918911985162837,0.3838352468694522,0.626731463250031,0.6206958583347026,0.6260121392723017,0.6195443865208143,0.9746611961085365,0.9607834152046988,0.9688520872205088,0.9556366931482246
d5633146-eac5-49e6-a6b4-8562aa7d1a1f___GH_HL Leaf 283.1.JPG,Label 1,145.72662401574803,205.71789943579896,112.62229330708664,183.70239940479877,0.7550309239757362,0.7082421778491589,0.755583592714052,0.712990489877485,2.9613681102362213,4.023808047616097,2.6562500000000004,3.71777543555087,3.060292460435851,3.208488127693863,3.045475637950067,3.191767749521143,0.38947952462555324,0.3825043718659575,0.3911593537298404,0.38428348597040674,0.6240829469113487,0.6184693782766916,0.625427336890418,0.6199060299516426,0.9763190773367544,0.9666801600083095,0.9816986097360341,0.9702459797079168
d5beabbd-afc7-41c5-aa06-ec45c32e751e___GH_HL Leaf 289.1.JPG,Label 1,211.8491633858268,353.9279558559117,245.08206200787404,324.9076818153636,0.69898884139754,0.6453073674814377,0.695437963753411,0.6503577156829866,3.857037401574804,5.563395126790255,3.990772637795276,5.235662471324944,3.7584493019993426,3.9514636575008177,3.761901067205324,3.921280624233781,0.30001246019337763,0.2920850462570168,0.2994304692222665,0.2923737222017195,0.5477339319353673,0.5404489302950065,0.5472024024273527,0.5407159348509339,0.9725045296930581,0.9541432103483134,0.9681912996445075,0.9579032315059907
d688345e-4491-4f31-b2f4-d9111a12c2dd___GH_HL Leaf 288.JPG,Label 1,206.47810039370086,286.34360468720934,194.18811515748038,320.8573377146754,0.6707432887257003,0.6236605786083513,0.6772817120521334,0.6186179718460489,4.534940944881891,5.804947609895221,4.183439960629922,6.130820261640523,3.9943691127551975,4.159717859978498,3.962120741172315,4.174074050123115,0.2823920885268529,0.2764297266458008,0.2840564005712974,0.2752461562335239,0.5314057663658279,0.525765847736234,0.532969418045067,0.5246390723473843,0.9706927306858537,0.9594089190180239,0.9724371573659618,0.9545163713606791
d750fda0-e49d-4160-a9da-8cf8e425034e___GH_HL Leaf 167.JPG,Label 1,104.9741633858268,166.4239568479137,113.87413877952758,161.07880215760434,0.7460907485981749,0.6952763241717712,0.7435269493190003,0.6964475901060572,2.61220472440945,3.674499348998698,2.6306594488188977,3.5906751813503632,3.2097916678335094,3.3749414991915074,3.2092597997066616,3.3638392992021307,0.34875237389634955,0.34077131536989846,0.348929282758468,0.34164589998223344,0.5905526004483848,0.5837562122752087,0.5907023639350599,0.5845048331555809,0.9719782635036827,0.9556966129952742,0.969602509725209,0.9571195358804772
d76f5b4a-9205-4a14-9181-5d3add326231___GH_HL Leaf 447.JPG,Label 1,76.78629429133856,110.12400024800051,76.99421751968502,119.30745861491725,0.7668394324070218,0.728227405391866,0.769866045577254,0.7250164045454579,2.2279773622047245,2.8950337900675813,2.150959645669291,3.064046128092256,2.901474725178463,3.027247424667431,2.8946335435711514,3.042749939469891,0.394985371391641,0.3892524447582221,0.39593409173390604,0.3878548645559066,0.6284786164951366,0.6239009895473978,0.6292329391679253,0.6227799487426571,0.9735047470515343,0.9621318719983885,0.9734330027568037,0.9589739738458268
d80d474d-1d8a-4381-8960-db93b611b5c8___GH_HL Leaf 390.JPG,Label 1,153.49163385826768,204.0616281232563,138.34891732283472,220.24713249426503,0.7564450780338847,0.7101975884773182,0.7573899453799444,0.7117983994597656,2.730807086614173,3.5377270754541517,2.481914370078741,3.645111290222581,3.1847535119320427,3.333061010373601,3.173408756662286,3.336288545696365,0.36357917717056126,0.3577786751332696,0.36549422757048655,0.3571916593892088,0.6029752707786292,0.5981460316120718,0.6045611859609303,0.5976551341611722,0.9720938266131298,0.9630082403686688,0.9748469100390071,0.9600741743577744
d88b90c0-2850-425d-af82-7bfb0f6a9dd4___GH_HL Leaf 361.JPG,Label 1,260.96321358267716,364.6610453220905,230.84264271653547,369.09789819579646,0.7349569303017375,0.6882776664839303,0.7364062384559178,0.6898932247703724,3.453248031496063,4.560729121458243,3.1468996062992134,4.573129146258292,3.334868610747869,3.4939294500349636,3.3280252239227868,3.4860777117061703,0.32979700529713557,0.32351892269039645,0.3311408326307865,0.32304364862930235,0.5742795532640315,0.5687872385087384,0.575448375295983,0.5683692889568387,0.9763923652711217,0.967084639321681,0.9791171762706151,0.9666841561483671
d95cca34-6952-4d22-9d61-6304dcce3448___GH_HL Leaf 280.1.JPG,Label 1,110.34645669291338,149.01494202988403,95.66375492125988,158.1769483538967,0.7548274934318505,0.7136408077595824,0.7630806540244053,0.7209789034385553,2.5599163385826778,3.3430466860933716,2.2694389763779537,3.2535185070370134,3.0499854582719856,3.1819673919096547,3.012420390185946,3.1663455253730945,0.37534174427479733,0.3688650576507549,0.376903274009185,0.36978934538190217,0.6126514051847081,0.6073426196561171,0.6139244855918234,0.6081030713472035,0.9769572367888252,0.9689800741773122,0.9800233073303202,0.9670728509640799
d9974fa7-5337-4c75-af93-04828d6f503e___GH_HL Leaf 381.1.JPG,Label 1,146.29847440944877,217.60357120714247,127.20164862204729,195.06826213652428,0.7210551472045116,0.6699717502057353,0.7184793035040886,0.670286730151184,3.079847440944881,4.194432388864779,2.8505167322834657,3.9487878975757953,3.460842827528585,3.6311142420356863,3.4540620638740767,3.615951786560061,0.3108526638195853,0.30406663268531464,0.31241515662962976,0.3050868862603246,0.5575416251900708,0.5514223723112027,0.5589411030060589,0.5523467083819045,0.973505408347876,0.9606690956725207,0.9769638353966292,0.9647422553184299
d9bb47b1-fa25-49fb-9b30-df7a7db48f8d___GH_HL Leaf 290.JPG,Label 1,116.65698818897636,203.1534503069006,141.82320374015748,187.46059892119783,0.7027663422505568,0.6501821143003801,0.7017175761078084,0.6490332706521574,3.1193405511811023,4.5434930869861745,3.35445374015748,4.375596751193501,3.680822441817862,3.872149825917025,3.696097291281374,3.863675500352142,0.2987670141600049,0.29031559024119963,0.2981053073922554,0.2914447966660208,0.5465958416965911,0.5388094192209335,0.5459902081468635,0.5398562740822975,0.9707872040691339,0.94921656035947,0.9644851768124569,0.9531393929273133
da34f406-4f46-480c-a63d-fb093a83e670___GH_HL Leaf 499.2.JPG,Label 1,94.88385826771655,114.75987351974705,82.53075787401578,145.08264616529232,0.8750926192303642,0.8566176773602747,0.8768644326843363,0.856149199045228,1.8736466535433074,2.2775125550251105,1.6879921259842525,2.5539091078182152,1.6950718831166955,1.7611869013989436,1.6833707303835919,1.7694782584255473,0.6694581228517932,0.6661804307550582,0.6717729177645858,0.6640576059377675,0.8182042060829272,0.8161987691457628,0.8196175435924892,0.81489729778529,0.9642716355115039,0.9570560022026589,0.9689231756310447,0.9457089952588467
daa4e664-5ec5-4349-b8de-0673cdfe374d___GH_HL Leaf 168.1.JPG,Label 1,173.16830708661422,239.8003596007192,143.40095964566927,224.52675305350613,0.7411260806097411,0.6951020195463409,0.7435892240745187,0.6957362044850693,3.106545275590552,4.090272180544361,2.7942913385826764,3.952011904023809,3.3607690867324047,3.513521270403339,3.3431667300885093,3.507251193995359,0.3575033201702147,0.35106055096479954,0.35919417639616513,0.35164913891114913,0.5979158136144375,0.5925036294950433,0.5993281041267505,0.5930001171257465,0.9718456971955161,0.9611216287200689,0.976685375584931,0.9635979091856819
db9db9c3-42af-4609-a30e-48e4797174c7___GH_HL Leaf 182.JPG,Label 1,112.03949311023625,216.5480810961622,171.20472440944891,204.86924173848354,0.7521993425655055,0.7042612736194946,0.7440840326025162,0.7075336049882925,2.8332923228346467,4.310868621737245,3.353838582677166,4.118296236592474,3.2345442035896856,3.408729962546376,3.2683394458573014,3.392265437918999,0.3904786673709092,0.38168105488669274,0.3884568555880278,0.38221705285868257,0.6248829229310953,0.617803411197035,0.6232630709323534,0.618237052317865,0.9758175409917692,0.9534222811556685,0.9630473941365177,0.955934303858786
dbbde73f-e630-4799-9a08-37bd5602f1b2___GH_HL Leaf 208.JPG,Label 1,98.89997539370079,154.496248992498,96.25910433070867,143.1631223262447,0.7173518046262172,0.668504073681132,0.721719914075771,0.6753400856638181,2.952263779527559,4.051708103416208,2.7488927165354333,3.8223076446152895,3.4554882480768576,3.6250646504221598,3.4311730902671154,3.6036085269802176,0.3223754099485739,0.31482130358395494,0.3234330789340291,0.31615741605839953,0.5677811285597416,0.5610893900119258,0.5687117714044867,0.562278770769802,0.9705016663925886,0.9540248427558373,0.9712893439963517,0.957397366580505
dc3a13dc-a628-433f-a038-a3f377bc608e___GH_HL Leaf 422.JPG,Label 1,97.97613188976379,148.79831359662725,95.9375,141.97061194122386,0.7525252748893031,0.7101156799975369,0.7517445647408941,0.7056980360273424,2.5627460629921264,3.4091388182776377,2.433932086614173,3.4767189534379064,3.1591280190778326,3.296582754746112,3.1477544551021377,3.3147360802995425,0.37346247714956365,0.3672407554995532,0.37473258283918925,0.3667027125113832,0.6111157641147573,0.6060039236667971,0.6121540515582571,0.6055598339647232,0.9690352550968737,0.9531304455234799,0.9696795519802102,0.9552810837058107
dca7fa13-14bd-4d24-abbf-1fe2e02eac7e___GH_HL Leaf 295.JPG,Label 1,145.59436515748033,238.88846177692355,151.85888287401576,214.01810403620814,0.7440825694172569,0.693800974657075,0.7388238879659508,0.7033726834704381,3.251722440944883,4.647653295306589,3.195004921259843,4.221588443176887,3.2917258040911777,3.46912579847266,3.2985404777714944,3.4264581867137416,0.3769526879263721,0.3695413967801089,0.37693386159477416,0.36994433992588005,0.6139647285686468,0.6078991666223181,0.6139493966075495,0.6082304990099395,0.9709856621417712,0.9525495096938075,0.9697372564541621,0.9574895166749288
dd311971-e56c-4305-805e-a011ecebd38b___GH_HL Leaf 432.JPG,Label 1,136.67851870078744,196.9477338954678,118.58415354330711,179.58707917415836,0.7572288286060727,0.7146198207748142,0.7631991696806438,0.7214592408300912,2.675442913385827,3.540951081902164,2.352608267716536,3.294438588877178,3.1699710410447155,3.3090400310046935,3.141729339079449,3.2899419475198277,0.37353761029543553,0.36693068568727494,0.3749014957136361,0.36823363584107033,0.6111772331291763,0.6057480381208634,0.6122920020003823,0.606822573608687,0.9759094955312931,0.9653937113369591,0.9790987485962824,0.968444205073454
dd50e041-1df0-45e4-8ab7-126f0ae2b984___GH_HL Leaf 270.JPG,Label 1,197.15255905511816,277.2158224316448,179.90514271653547,280.28569657139303,0.7622876004835267,0.7218117172562226,0.7634760106084334,0.7194569364402325,3.1894685039370083,4.2186124372248734,2.9888041338582685,4.2744125488250955,3.0646907530948635,3.1964539929233515,3.051549722359345,3.203865271493806,0.407299080772478,0.40039150181840555,0.4082246153994262,0.400618804213614,0.6381998752526343,0.632764965700856,0.6389245772385237,0.6329445506627054,0.9743762147518025,0.9640998624570861,0.9766178498310737,0.9637023061311534
dd7d8e47-35f8-4c97-900b-f095694c38ed___GH_HL Leaf 313.JPG,Label 1,148.92556594488187,199.02709405418815,153.46825787401573,240.29524459048926,0.7525028326449045,0.7164585770721555,0.7526109631849712,0.7039590036858262,3.0939960629921255,3.877983755967513,3.017347440944881,4.343108686217374,3.3129101364223805,3.437122348854721,3.2986281184060338,3.470318897759847,0.37357795919205106,0.3669552374134819,0.37396253857449097,0.3655073736460326,0.6112102413998403,0.6057683034077319,0.6115247652994038,0.6045720582743075,0.9632042514144181,0.9509880068492997,0.9620818668925554,0.9408253989840782
de914baa-f72d-4cbf-a9fd-a60baf466e06___GH_HL Leaf 450.1.JPG,Label 1,112.6919291338583,181.58906317812634,128.79908956692913,178.7655775311551,0.7590508919343195,0.7104631092157201,0.7514161148219656,0.7082416290073548,2.4865895669291347,3.5240870481740956,2.639763779527559,3.5380990761981534,3.2229164650048228,3.387521042280197,3.2501996073767887,3.3932486142544773,0.36767814069075405,0.360854406376182,0.36779824701006825,0.3602550225126491,0.6063646928134537,0.6007115833544264,0.6064637227485814,0.600212481137013,0.9787984245085238,0.9659395039773797,0.9757680639449966,0.9664691026215132
