Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
cbd86fc5-7f88-4984-a1ed-445de8b76573___GH_HL Leaf 354.1.JPG,Label 1,46.15231299212598,70.46115692231383,47.51464074803148,69.69371938743878,0.36289108462076064,0.2553516089817602,0.3545048494328807,0.2519091755820004,4.338213582677165,5.773823547647095,4.447588582677164,5.806435612871225,7.206692885485979,7.514553877787404,7.231183089536294,7.526597512297056,0.0016247162010925586,0.0009664027636071885,0.0015921097516023149,0.0009441670566644499,0.040307768495571154,0.031087019213928962,0.03990125000049892,0.030727301486860994,0.9484293809251498,0.9204228042285704,0.9463070253321589,0.921302069428549
cc289e5c-7899-4081-9ea9-c3dc3ad3d2d4___GH_HL Leaf 408.1.JPG,Label 1,61.225270669291355,90.35433070866142,62.495878444881896,92.89707979415957,0.3467126595288252,0.2419133584233753,0.34155121559967094,0.24019669285697592,5.1136811023622055,6.689007378014756,5.184608759842521,6.796267592535184,6.967610202434607,7.26163962667461,6.980063133423497,7.278682431492806,0.0019547332795837474,0.0011774680378674417,0.0019173322648403117,0.0011480151920561757,0.04421236568635236,0.03431425414995118,0.04378735279553117,0.03388237288113357,0.9265292081940606,0.8901662352746078,0.9242061417822174,0.8870987234888624
cc86c41e-9f5d-4b68-af29-a3e405edf69d___GH_HL Leaf 324.JPG,Label 1,83.72890009842517,126.46357492714986,78.31299212598425,118.77636555273112,0.34324123873290857,0.22786174841223586,0.3396326385027584,0.23655149383939666,5.571173720472441,7.465620931241862,5.510088582677166,7.253890507781017,7.174840189737694,7.50160500596872,7.1756379373763615,7.478700746403251,0.0019826946392174035,0.001095919173672311,0.0019374395438244,0.0011543424413651482,0.04452745938426539,0.033104669967729795,0.04401635541278264,0.03397561539347225,0.9038474040122821,0.8526964823874504,0.9089824399777247,0.861657727491677
ccfba9c3-41a5-40de-b71a-980bc3336ae7___GH_HL Leaf 522.2.JPG,Label 1,40.82338828740157,59.97767995535992,37.18793061023622,60.00601401202804,0.41357423776845864,0.30451916424468073,0.4102166076227233,0.3022260600550486,3.6137426181102366,4.814309628619258,3.555671751968504,4.793539587079174,6.763578695477279,7.058748547486413,6.763824138258923,7.055490686898814,0.002140173591870621,0.001371711900842117,0.0022333743397955543,0.0013914163236597298,0.046262010244590764,0.03703662917764138,0.047258590116459824,0.037301693308209614,0.9766666892727619,0.9653400327650064,0.9785099306544617,0.9653308804002715
cd469bb3-30c8-4cad-9b4e-27c77a538dfa___GH_HL Leaf 392.JPG,Label 1,37.322404035433074,64.58255316510633,39.5423843503937,55.69024738049476,0.40865977259552283,0.29656132134048346,0.38211250789395823,0.2784589042001167,3.549520177165354,4.871845743691487,3.789431594488189,4.96261392522785,6.766730159537324,7.074462842798729,6.836751647338636,7.1225807836863995,0.0022249166812786754,0.0013975667482614028,0.0019721764907396997,0.0012944644898527815,0.04716902247533518,0.0373840440330016,0.04440919376367578,0.03597866714947597,0.97815143796202,0.9617878788368065,0.976586043194605,0.9670478694579039
cd8d1ae6-2c8e-43ac-8314-77d88e1153c7___GH_HL Leaf 365.JPG,Label 1,37.21364419291339,62.947299894599794,44.08439960629921,66.49054498108997,0.41616513710745334,0.29739196436354376,0.39728369385959134,0.3005691529084293,3.3749384842519685,4.729555459110919,3.669291338582677,4.820633641267283,6.812361069858853,7.139366148159655,6.864864418975714,7.14653539121707,0.0021240416015988277,0.0013391665446608218,0.002076097841160526,0.0013427722310835532,0.04608732582390551,0.03659462453231105,0.04556421667449717,0.0366438566622504,0.9676284935526388,0.9447456944305828,0.9613004096389077,0.9416347474084931
ce9a5c21-e77d-4db4-baa3-d03c24e360b0___GH_HL Leaf 281.JPG,Label 1,75.21130659448819,106.78870357740718,73.30493356299213,114.57821315642629,0.33683654268030006,0.23457369924182783,0.3407504304472537,0.23437243469023342,5.499938484251968,7.1340442680885365,5.466719980314961,7.330894661789323,7.257472425649759,7.550969337345298,7.246862432833055,7.5677101901566814,0.0016155754967759936,0.000949904249613199,0.001662096402806087,0.0009437595910345887,0.04019422218150257,0.030820516699322207,0.040768816549000865,0.03072067041967979,0.9118904687728703,0.8735223655812555,0.9132392471783892,0.8642777378809764
cfd491d6-4af5-4728-8f0e-0d330a07174a___GH_HL Leaf 482.2.JPG,Label 1,58.19039124015749,81.25364250728501,54.9093873031496,89.3225246450493,0.39021363337881354,0.2761987265113999,0.377955140848292,0.2712928984456993,4.397576279527561,5.816355632711264,4.504367618110235,6.023746047492095,7.04316705838529,7.361189129498322,7.076075292376203,7.390684631348762,0.0018824250294984972,0.0011055176800662976,0.0018067147950702155,0.0010858171012640618,0.043386922332639556,0.03324932600920352,0.04250546782556587,0.03295173897177601,0.9489895480656334,0.9282271720668237,0.9515882387350045,0.9211136615563648
d06e33fb-58bf-440f-9dbc-a1ceec9abaea___GH_HL Leaf 383.JPG,Label 1,58.21764271653545,89.1502263004526,59.48923474409449,87.74034348068696,0.36385791146133256,0.24980278003076534,0.3498713019456902,0.24881610176649227,4.748523622047245,6.3961807923615845,4.877276082677166,6.360840721681444,6.859061407830805,7.173295519065849,6.888320137031818,7.164838199490968,0.0021175346916123524,0.001274243046967091,0.002020428662439356,0.0012952063848203584,0.046016678406990134,0.03569654110648665,0.04494917866256686,0.035988975879015485,0.95080212349667,0.9238823659291185,0.9492713001605632,0.9250741515919549
d1750517-689b-4372-a717-6b81c0dd64b0___GH_HL Leaf 262.JPG,Label 1,76.06022391732284,109.25258850517703,64.5751722440945,106.68367536735074,0.33592208569228843,0.2344707273162229,0.3397078346723786,0.23403044039124876,5.391670767716535,6.981027962055923,5.16154035433071,7.026164052328105,7.355969308803426,7.6489002781732225,7.334196283587656,7.66198836854212,0.0013478366800483601,0.0008052693270740873,0.0013720252049879106,0.0007915673342661708,0.03671289528283434,0.02837726778733441,0.03704085858869784,0.02813480645510416,0.9244901464872545,0.8905167371650399,0.9354860809515183,0.8930720413091298
d19a7818-769b-4633-bd09-5c3c20d2b4d1___GH_HL Leaf 172.JPG,Label 1,70.46499753937009,98.09331018662036,65.32468011811025,105.41248682497364,0.3337899589178034,0.2358844975304037,0.34186655404110156,0.23175841128623192,5.399421751968505,6.927583855167709,5.225147637795275,7.0852501705003395,7.34350626734861,7.616997724076494,7.305687548619224,7.643185633505332,0.001497185306382332,0.000915190868759814,0.0016171932368278798,0.0008882654630582989,0.0386934788612026,0.03025212172327445,0.04021434118356137,0.02980378269713928,0.9236641282162319,0.891772397725669,0.9280895431581795,0.8837079387606239
d2a7358e-6ba9-46ed-b5fd-5ba0fd1175f4___GH_HL Leaf 307.JPG,Label 1,71.72926919291338,100.17880835761672,68.04755167322836,109.60766321532644,0.35725531802849686,0.24814693447993602,0.3518327487593056,0.2488407387738828,5.039554625984252,6.6637733275466555,5.027005413385827,6.703825407650816,7.295273325912567,7.616599966144122,7.3043150451045085,7.612675729621583,0.0015905468822656394,0.000925487063944554,0.001621079597139663,0.0009355641502528587,0.03988166097676524,0.03042181887962247,0.04026263276463255,0.0305869931548176,0.9405881215068884,0.9161024448027181,0.9430513452270947,0.9082193032780598
d2ce7896-6fa4-45e6-96c5-d162da0e3e1c___GH_HL Leaf 220.JPG,Label 1,67.76568651574803,99.2219604439209,62.9074187992126,95.65459730919463,0.3543954942747783,0.24904031449293845,0.34871311130912996,0.23989244066095847,5.1155880905511815,6.690619381238763,5.054810531496062,6.728439456878912,7.146048934670257,7.447708574284432,7.146181479938379,7.468231262319882,0.001811726951090621,0.001072981933923444,0.0017432653273509674,0.001019169562674174,0.042564385947533895,0.03275640294543105,0.041752428999412325,0.03192443519741851,0.9179840792347191,0.8782642440859919,0.9231267337994958,0.8826362083920243
d30f0e3c-7246-455d-959c-6221eac22dfd___GH_HL Leaf 202.JPG,Label 1,94.85955954724406,139.5260090520181,91.65631151574804,143.12462024924054,0.33468302325073446,0.22269640376272404,0.3245422600949574,0.21879131334970503,6.10611466535433,8.113894227788453,6.180671751968505,8.247070494140988,7.442308694716261,7.777404813354335,7.471937788506046,7.793350442182596,0.0013227967129762384,0.0007250389601529401,0.001239894630668168,0.0007054537018119855,0.0363702723797367,0.026926547497830838,0.03521213754755834,0.026560378419969576,0.933529956028623,0.9013211334098002,0.9352636793837041,0.8987815743141365
d382d5de-6608-4492-a1eb-e4c525f8b3e4___GH_HL Leaf 461.JPG,Label 1,53.06409940944882,80.3713807427615,53.995878444881896,83.5747411494823,0.37352958048968915,0.2626923693128673,0.3645075283179195,0.2628233843878929,4.410063976377953,5.931055862111725,4.552103838582678,5.956661913323827,6.8277684942600185,7.130183992614471,6.857470898815237,7.129349903242335,0.0019850767850949766,0.0012459241856917593,0.0019419389424716355,0.001245770425076717,0.044554200532553344,0.035297651277269984,0.04406743630473227,0.03529547315275313,0.9711508597850916,0.9559767173797439,0.9704248922908842,0.9542242827972229
d442075f-73bb-47a0-9545-9b36bca9300b___GH_HL Leaf 210.JPG,Label 1,80.68276328740157,134.20329840659682,87.02079232283467,128.46438092876184,0.35797890439895674,0.24770864728046965,0.3440253615254119,0.2442811615515359,5.133304625984252,7.076012152024303,5.407726377952757,7.050034100068198,6.901637280665086,7.225488606542277,6.949116060238353,7.228872647483887,0.0023507446917237587,0.0014532780631064388,0.0022169547512923154,0.0014013876995451922,0.048484478874416696,0.03812188430687075,0.04708454896558228,0.037435113189961004,0.9354199734908136,0.8916981666740335,0.9297036353749197,0.8963264346586645
d5633146-eac5-49e6-a6b4-8562aa7d1a1f___GH_HL Leaf 283.1.JPG,Label 1,108.35113188976378,161.23907247814498,105.60869832677169,157.69092938185872,0.3216685237413813,0.2119961135264174,0.3183564106642913,0.2169435887981816,6.725147637795275,8.926839853679708,6.735051673228348,8.83520367040734,7.146966158604945,7.469539106106991,7.147720596231133,7.4637112883271675,0.0018943073774819424,0.001057154200612574,0.0018997660675985422,0.0010885117560426698,0.04352364159260967,0.032513907802855284,0.04358630596412757,0.03299260153493007,0.8368784247722862,0.7543635485877352,0.8394693686997915,0.7597185651658814
d5beabbd-afc7-41c5-aa06-ec45c32e751e___GH_HL Leaf 289.1.JPG,Label 1,69.7197342519685,113.61646723293448,68.09375000000001,95.8451856903714,0.34665900312908465,0.2335437095911382,0.3390810172091583,0.23939336533291886,5.1455462598425195,7.013950027900055,5.11921751968504,6.629363258726518,7.315539041753929,7.650431169740469,7.3236778000336535,7.6165378231898115,0.001527296084377325,0.0008598332033293741,0.0014300103063096755,0.0008789821659251479,0.039080635670077385,0.02932291259969538,0.037815477073675476,0.029647633395013976,0.9190666825907386,0.866832233953787,0.9204535876890431,0.8876319344315575
d688345e-4491-4f31-b2f4-d9111a12c2dd___GH_HL Leaf 288.JPG,Label 1,85.58353838582677,125.2730485460971,78.83359990157481,124.54237708475418,0.32189096266994616,0.2184344124507018,0.32443320554087673,0.21339430925107405,6.0207923228346445,7.8372496744993505,5.832861712598425,7.887903775807551,7.499207948353747,7.806875374410708,7.471244508566717,7.812210031970957,0.0012376581759999457,0.0007078831195296467,0.0012785255062697624,0.0006951209884811735,0.035180366342605726,0.026606072982115318,0.03575647502578746,0.026365147230409572,0.9209795745785174,0.8831451463386214,0.9264995735871789,0.8838206815794711
d750fda0-e49d-4160-a9da-8cf8e425034e___GH_HL Leaf 167.JPG,Label 1,77.07535679133859,121.02963605927214,76.56145423228348,115.8963977927956,0.36431501687474255,0.2525989950676237,0.35599045406097374,0.25199048640428245,5.076094980314961,6.829003658007317,5.144992618110238,6.792671585343171,6.956188734027772,7.275655348656722,6.978209012022848,7.277615523179072,0.0021600178698404277,0.0012865112220397422,0.0020383732784067135,0.0012803742514918845,0.04647599240296465,0.03586796930465596,0.045148347460418896,0.03578231758134015,0.9444218344892222,0.9121250499441294,0.9443340953916778,0.915848731669112
d76f5b4a-9205-4a14-9181-5d3add326231___GH_HL Leaf 447.JPG,Label 1,33.61509596456694,51.78157356314712,35.14480807086615,52.617583235166464,0.3985527918117139,0.28795568142065225,0.39261631843638833,0.28886952220764717,3.55013533464567,4.7646475292950585,3.646284448818898,4.795895591791183,6.659354971821127,6.9554335586667495,6.675316975089948,6.963563796880022,0.002551976417429398,0.0016352210768777666,0.0025772169464260814,0.001642001920001112,0.05051709034999342,0.04043786686854002,0.05076629734800522,0.04052162286978536,0.9593208104249971,0.936712635817446,0.9570947683626132,0.935695916184364
d80d474d-1d8a-4381-8960-db93b611b5c8___GH_HL Leaf 390.JPG,Label 1,47.86884842519686,77.63754727509456,43.857714074803155,67.98139996279996,0.39009768347840645,0.27375617499198474,0.3752012057454328,0.2772170794851019,3.9627214566929134,5.438154876309753,4.0402928149606305,5.311798623597249,6.722370306715794,7.034011127812775,6.753204829174885,7.031523827606614,0.0023542147914373964,0.0014729767199009875,0.002250340743357269,0.001491016684060773,0.0485202513538151,0.03837937883683095,0.04743775651690612,0.03861368519140297,0.968421401820137,0.948256194837398,0.9707685874538059,0.9546908076802109
d88b90c0-2850-425d-af82-7bfb0f6a9dd4___GH_HL Leaf 361.JPG,Label 1,64.62444635826772,95.09169818339637,60.859375,95.58738917477837,0.3560672594592972,0.2539191189868914,0.353127671233,0.24778946132356378,4.970533956692913,6.5529171058342115,4.9580462598425195,6.60977121954244,6.768205741077356,7.061220564700778,6.7646806663911665,7.072524447700701,0.002433361067894011,0.001527327253302904,0.002438045891716784,0.0014903689674699084,0.049329109741551296,0.039081034445148766,0.049376572296148544,0.038605297142619024,0.9067015088609632,0.8612753223162452,0.911262321523649,0.8605504984593687
d95cca34-6952-4d22-9d61-6304dcce3448___GH_HL Leaf 280.1.JPG,Label 1,75.52331446850393,112.39996279992562,66.24046505905513,107.2227664455329,0.3591433994228474,0.25121639434824894,0.36350612033432467,0.2562647332818607,5.088644192913384,6.785727571455143,4.913816437007874,6.63252526505053,6.690391188394028,6.993844216894586,6.671360675274963,6.979670316011706,0.002557232653527807,0.001630662074641776,0.0026586204905808247,0.0016592999891933196,0.0505690879246186,0.040381457064372704,0.05156181232831934,0.040734506124332964,0.9358810013168686,0.9034525341617193,0.9430591927836786,0.907906517865017
d9974fa7-5337-4c75-af93-04828d6f503e___GH_HL Leaf 381.1.JPG,Label 1,35.89597687007875,54.80817161634324,34.9857283464567,51.88027776055552,0.39164228032391174,0.2815870268086726,0.3817102675892546,0.27662438584231025,3.722625492125985,4.940603881207763,3.7602116141732296,4.966643933287867,6.769383446411054,7.063252072362754,6.781897372724451,7.078500118757282,0.0021278693070081456,0.001336614118451127,0.002073350521212762,0.0013049855599370195,0.04612883379198032,0.036559733566468,0.04553405891431997,0.036124583872164114,0.9615753352886242,0.9407269483768258,0.9621625905380806,0.9438967950907804
d9bb47b1-fa25-49fb-9b30-df7a7db48f8d___GH_HL Leaf 290.JPG,Label 1,89.86005167322834,145.0279620559241,93.82658710629923,134.1689503379007,0.3358647239531339,0.23295606952488937,0.33102438246211,0.22661270241610537,5.686700295275591,7.677351354702709,5.8029650590551185,7.56246512493025,7.2130518653769,7.523938146833527,7.230621399808779,7.527396101597283,0.001593852369833646,0.0009690551342166602,0.0015972297569595147,0.0009440498141954809,0.03992308066562056,0.03112965040305882,0.03996535696024139,0.030725393637762898,0.9469370227616766,0.9135322475600424,0.9440975765770203,0.9200051419306058
da34f406-4f46-480c-a63d-fb093a83e670___GH_HL Leaf 499.2.JPG,Label 1,73.8472563976378,118.73246946493893,65.97650098425197,92.98635997271995,0.37909244923222496,0.2647562025624479,0.361870219857402,0.2666043762733393,4.763594980314961,6.524149048298097,4.825049212598425,6.206522413044827,7.265415795525762,7.599513825420015,7.302170832391506,7.581699444948473,0.0013028408014823848,0.0007804139236525729,0.001234965726767391,0.0007837140108529087,0.03609488608490661,0.027935889526782085,0.03514207914690579,0.027994892585128963,0.9679230432631182,0.9478811776852745,0.9710000360228785,0.9591851329951192
daa4e664-5ec5-4349-b8de-0673cdfe374d___GH_HL Leaf 168.1.JPG,Label 1,66.48868110236221,100.82447764895531,64.40994094488188,95.84636369272738,0.3478935871530865,0.24198583172317462,0.34919647212082183,0.24170395598102348,5.118356299212599,6.750077500155,5.058686023622047,6.701097402194804,7.206476232516272,7.515320884199905,7.196054361651571,7.510388137770343,0.0017487637514337535,0.0010130595002339488,0.001766804864176134,0.0010070301621166206,0.04181822271969187,0.0318285956371617,0.04203337797722346,0.031733738546169135,0.9225855256428845,0.8813498122570481,0.9242375671603474,0.8872394311936873
db9db9c3-42af-4609-a30e-48e4797174c7___GH_HL Leaf 182.JPG,Label 1,74.4833907480315,114.54448508897018,73.89173228346456,113.29840659681321,0.347043199392509,0.23560765413895277,0.33497218510472054,0.23658033420541152,5.199557086614173,7.0506541013082025,5.3762303149606305,6.991753983507967,7.292412230798255,7.6263042516318915,7.332953036906603,7.616373674762299,0.0015005645856018275,0.0008667082248294326,0.0014121281294320399,0.0008579457917797353,0.038737121545125514,0.029439908709597465,0.03757829332782477,0.02929071169807479,0.9341166210217895,0.8976297711012108,0.9339778772760366,0.8987446082087333
dbbde73f-e630-4799-9a08-37bd5602f1b2___GH_HL Leaf 208.JPG,Label 1,95.65218996062993,141.74238948477893,76.66873769685039,125.08742017484033,0.34368729081726673,0.23632985649866037,0.34118140230485866,0.23917140653774802,5.565083661417323,7.364436728873456,5.230130413385827,7.084444168888337,7.09785184182247,7.393713449540667,7.066746938949017,7.373561489135421,0.001721805201422903,0.0010637735950901248,0.0017282856220985881,0.0010940202300765438,0.04149464063494107,0.03261554223204215,0.04157265473960724,0.03307597663072919,0.9538501490559084,0.9309576700999012,0.9626072979046666,0.9390605811447874
dc3a13dc-a628-433f-a038-a3f377bc608e___GH_HL Leaf 422.JPG,Label 1,50.16147883858268,77.54095108190216,49.11767962598425,76.04048608097217,0.3867945250613313,0.2759992636930331,0.37972721901857426,0.27329968426737733,4.134534940944882,5.540951081902164,4.1812869094488185,5.58974517949036,6.637096701794299,6.9319219855984215,6.65086843867068,6.958549232079413,0.0028020052377995376,0.0017731232064857338,0.0027434506162957637,0.0017374834179267216,0.05293397054632817,0.0421084695338804,0.05237795926051113,0.04168313109552498,0.9558859171339043,0.9316361494108581,0.9566354802799261,0.9329596515982601
dca7fa13-14bd-4d24-abbf-1fe2e02eac7e___GH_HL Leaf 295.JPG,Label 1,98.55610236220473,151.94246388492778,86.33027805118111,132.05338210676422,0.34193985935781324,0.22576993527783157,0.332178084528456,0.24036577107269835,5.78444881889764,7.901915803831607,5.6778420275590555,7.408456816913635,7.262194274146713,7.6050677040197,7.275243411261329,7.555859592449495,0.0015000442598541452,0.0008474055016186171,0.0014091083480018522,0.000897002910008052,0.03873040485011931,0.029110230188348168,0.03753809196005908,0.029950006844874876,0.9317559000562742,0.8938523361659405,0.9396401757272572,0.9077335734096956
dd311971-e56c-4305-805e-a011ecebd38b___GH_HL Leaf 432.JPG,Label 1,62.11318897637797,95.24316448632896,55.236097440944874,81.28495256990514,0.3620391641091112,0.25231762419507836,0.3647861686002583,0.2611573517310824,4.834153543307088,6.448818897637796,4.666215551181102,6.1349742699485414,6.936102196380454,7.245961093381439,6.9172543523131145,7.212157557050685,0.0018910718973781703,0.0011459394237531113,0.0018958834914740146,0.001186149746594242,0.0434864564821988,0.033851727042399346,0.04354174424014287,0.034440524772341115,0.9551900261027491,0.9309295121791163,0.9599962201208999,0.9410513959535616
dd50e041-1df0-45e4-8ab7-126f0ae2b984___GH_HL Leaf 270.JPG,Label 1,85.47810039370079,124.51708103416208,79.42445866141732,120.53791307582615,0.3340061281730893,0.22687917125399087,0.33405071124983304,0.2268359120564753,5.934301181102362,7.806311612623225,5.824064960629921,7.718023436046872,7.0298345221819405,7.345156084137346,7.028223757421491,7.336442368727034,0.0020263565917756836,0.001150823245288378,0.001991224197292144,0.0011603006651980197,0.045015070718323696,0.033923785833665114,0.04462313522481521,0.03406318636296404,0.8573923927017876,0.791096251098838,0.8671333155577289,0.7977615655042208
dd7d8e47-35f8-4c97-900b-f095694c38ed___GH_HL Leaf 313.JPG,Label 1,65.82554133858268,91.63872527745058,65.17138287401573,104.1486142972286,0.4037056308170712,0.3008003279693313,0.3968916880955513,0.2909432153295993,4.214566929133858,5.486328972657945,4.23314468503937,5.696385392770787,6.74760249184573,7.036591294455051,6.761471941697438,7.060173358793486,0.0030563574921095146,0.002025799947191686,0.003001600302517011,0.0019407395749505372,0.055284333152435826,0.04500888742450413,0.05478686249929823,0.04405382588323672,0.9393521743035078,0.9151353524447584,0.9395336384824012,0.9035427923680551
de914baa-f72d-4cbf-a9fd-a60baf466e06___GH_HL Leaf 450.1.JPG,Label 1,69.83033956692914,105.1773203546407,66.30290354330708,102.24713249426499,0.3574901718765595,0.240019697976406,0.3460232222377711,0.24260828088542225,5.162893700787401,6.972471944943889,5.227608267716535,6.904457808915619,6.857724419071799,7.18019266899981,6.879118052026278,7.1771160681164385,0.0021331444640428346,0.0012447363849405605,0.0020461176176258607,0.001243915687657775,0.04618597691987076,0.035280821772466706,0.045234031631348766,0.03526918892826677,0.9186042915133621,0.8769316186203375,0.9224845992995327,0.8803566707148827
